mz	H/C	O/C
501.213006	1.259259259	0.333333333
501.22424	1.307692308	0.307692308
501.264648	1.1875	0.15625
501.343292	1.851851852	0.296296296
501.398305	2	0.137931034
502.281026	1.464285714	0.25
502.296282	1.28125	0.125
502.299654	1.551724138	0.137931034
502.317412	1.551724138	0.206896552
502.338541	1.884615385	0.307692308
502.374927	1.962962963	0.259259259
502.411312	2.035714286	0.214285714
502.447698	2.103448276	0.172413793
502.9562	0.4	0.7
503.061985	0.615384615	0.423076923
503.243912	1.161290323	0.193548387
503.280298	1.25	0.15625
503.37757	2	0.178571429
503.413955	2.068965517	0.137931034
504.154506	1.476190476	0.523809524
504.260291	1.444444444	0.296296296
504.296676	1.535714286	0.25
504.354191	1.961538462	0.307692308
504.390577	2.037037037	0.259259259
504.426962	2.107142857	0.214285714
504.953222	0.315789474	0.894736842
504.985585	0.666666667	1.2
505.059877	0.692307692	0.346153846
505.244306	1.407407407	0.333333333
505.280692	1.5	0.285714286
505.317077	1.586206897	0.24137931
505.356834	2	0.222222222
505.39322	2.071428571	0.178571429
506.242927	1.782608696	0.391304348
507.162033	1.217391304	0.47826087
507.195917	1.142857143	0.178571429
507.259956	1.481481481	0.333333333
507.341459	1.5	0.03125
507.369113	1.733333333	0.2
507.441884	1.875	0.125
508.248681	1.56	0.24
508.285066	1.653846154	0.192307692
508.31272	1.958333333	0.416666667
508.331348	2.04	0.28
509.148692	1.25	0.416666667
509.169821	1.619047619	0.571428571
509.221463	1.461538462	0.307692308
509.236719	1.266666667	0.166666667
509.348377	1.724137931	0.24137931
509.367005	1.8	0.133333333
509.457534	1.9375	0.125
510.216712	1.48	0.32
510.32837	2.041666667	0.416666667
511.13919	1.272727273	0.454545455
511.233742	1.24137931	0.275862069
511.237113	1.538461538	0.307692308
511.327642	1.714285714	0.285714286
511.364028	1.793103448	0.24137931
511.382655	1.866666667	0.133333333
511.400413	1.866666667	0.2
511.473184	2	0.125
512.025282	0.833333333	0.722222222
512.058296	0.681818182	0.545454545
512.253491	1.954545455	0.454545455
512.301762	1.433333333	0.2
512.395662	1.896551724	0.206896552
513.193727	1.789473684	0.736842105
513.249392	1.310344828	0.275862069
513.343292	1.785714286	0.285714286
513.379678	1.862068966	0.24137931
513.398305	1.933333333	0.133333333
514.232756	1.952380952	0.523809524
514.263268	1.413793103	0.172413793
514.269141	2.045454545	0.454545455
514.274502	1.464285714	0.142857143
515.073218	0.615384615	0.384615385
515.09837	0.714285714	0.357142857
515.21876	1.066666667	0.2
515.228656	1.285714286	0.321428571
515.232028	1.6	0.36
515.255146	1.161290323	0.161290323
515.280298	1.212121212	0.151515152
515.291531	1.25	0.125
515.358942	1.857142857	0.285714286
515.413955	2	0.133333333
516.21202	1.95	0.6
516.260291	1.392857143	0.285714286
516.278918	1.482758621	0.172413793
516.323166	1.34375	0.09375
516.40181	2.037037037	0.222222222
516.426962	2.034482759	0.206896552
516.463348	2.1	0.166666667
517.096262	0.785714286	0.285714286
517.270796	1.225806452	0.161290323
517.307181	1.3125	0.125
517.429605	2.066666667	0.133333333
518.250789	1.423076923	0.307692308
518.275941	1.464285714	0.285714286
518.294568	1.551724138	0.172413793
518.406227	2.035714286	0.25
518.442612	2.103448276	0.206896552
518.968872	0.4	0.85
519.001235	0.75	1.125
519.092634	1.263157895	0.684210526
519.169427	1.230769231	0.346153846
519.184683	1.066666667	0.2
519.226942	1.666666667	0.416666667
519.332727	1.6	0.233333333
519.372484	2	0.214285714
519.435359	1.875	0.03125
519.437861	2.142857143	0.214285714
520.291591	1.535714286	0.285714286
521.089656	1.222222222	0.888888889
521.275606	1.5	0.321428571
521.384763	1.741935484	0.193548387
521.421149	1.8125	0.15625
522.264331	1.576923077	0.230769231
522.32837	1.96	0.4
523.233742	1.2	0.266666667
523.288755	1.375	0.125
523.364028	1.733333333	0.233333333
523.400413	1.806451613	0.193548387
523.436799	1.875	0.15625
523.473184	1.939393939	0.121212121
525.231634	1.266666667	0.2
525.343292	1.724137931	0.275862069
525.379678	1.8	0.233333333
525.452449	1.9375	0.15625
527.23989	1.285714286	0.285714286
527.249786	1.538461538	0.423076923
527.265042	1.333333333	0.266666667
527.358942	1.793103448	0.275862069
527.395328	1.866666667	0.233333333
527.413955	1.935483871	0.129032258
528.248406	1.954545455	0.5
528.275547	1.181818182	0.151515152
528.311932	1.264705882	0.117647059
529.004212	0.777777778	0.833333333
529.23441	1.096774194	0.193548387
529.244306	1.310344828	0.310344828
529.270796	1.1875	0.15625
529.295948	1.235294118	0.147058824
529.374592	1.862068966	0.275862069
529.429605	2	0.129032258
529.462619	1.771428571	0.085714286
530.22767	1.952380952	0.571428571
530.258183	1.413793103	0.206896552
530.264056	2.045454545	0.5
531.001235	0.705882353	1.058823529
531.25006	1.161290323	0.193548387
531.286446	1.25	0.15625
531.445255	2.064516129	0.129032258
532.273833	1.482758621	0.206896552
532.31808	1.34375	0.125
532.364362	1.64516129	0.193548387
532.421877	2.034482759	0.24137931
533.242592	1.68	0.4
533.26571	1.225806452	0.193548387
533.302096	1.3125	0.15625
533.30949	1.352941176	0.088235294
533.388134	2	0.206896552
534.289483	1.551724138	0.206896552
534.33373	1.40625	0.125
534.401141	2.035714286	0.285714286
534.920877	0.222222222	0.888888889
535.20859	1.103448276	0.275862069
535.327642	1.6	0.266666667
535.372759	1.529411765	0.029411765
535.432776	2.142857143	0.25
535.436799	1.818181818	0.151515152
535.473184	1.882352941	0.117647059
536.286506	1.535714286	0.321428571
536.34402	1.961538462	0.384615385
536.359277	1.7	0.233333333
536.362648	2.037037037	0.259259259
536.57759	2.083333333	0.027777778
537.260625	1.266666667	0.233333333
537.268019	1.3125	0.15625
537.379678	1.741935484	0.225806452
537.488834	1.941176471	0.117647059
538.35967	2.038461538	0.384615385
539.138127	1	0.321428571
539.247284	1.290322581	0.193548387
539.265042	1.290322581	0.258064516
539.276275	1.333333333	0.233333333
539.283669	1.375	0.15625
539.358942	1.733333333	0.266666667
539.395328	1.806451613	0.225806452
539.504484	2	0.117647059
540.190891	1.4	0.4
541.13515	0.962962963	0.444444444
541.280692	1.35483871	0.258064516
541.299319	1.4375	0.15625
541.317077	1.4375	0.21875
541.374592	1.8	0.266666667
542.187914	1.375	0.541666667
542.191285	1.761904762	0.619047619
542.291197	1.205882353	0.147058824
543.223571	1.24137931	0.344827586
543.248072	1.913043478	0.52173913
543.25006	1.125	0.1875
543.259956	1.333333333	0.3
543.390242	1.866666667	0.266666667
544.134164	1.631578947	0.789473684
544.206935	1.857142857	0.619047619
544.243321	1.954545455	0.545454545
544.270462	1.181818182	0.181818182
544.306847	1.264705882	0.147058824
544.421877	1.966666667	0.233333333
544.999779	0.384615385	0.538461538
545.198813	1.47826087	0.565217391
545.229325	1.096774194	0.225806452
545.460905	2.0625	0.125
546.286112	1.242424242	0.181818182
546.437527	2.033333333	0.233333333
546.997671	0.461538462	0.461538462
547.244975	1.161290323	0.225806452
547.281361	1.25	0.1875
547.327642	1.548387097	0.258064516
547.403784	2	0.2
547.469161	2.133333333	0.2
548.268747	1.482758621	0.24137931
548.312995	1.34375	0.15625
548.936527	0.315789474	0.842105263
549.045683	0.818181818	0.590909091
549.170096	1.034482759	0.24137931
549.260625	1.225806452	0.225806452
549.297011	1.3125	0.1875
549.306907	1.533333333	0.3
549.388409	1.542857143	0.028571429
549.448426	2.137931034	0.24137931
550.284398	1.551724138	0.24137931
550.378298	2.035714286	0.25
550.933549	0.222222222	1.055555556
551.042706	0.761904762	0.761904762
551.07659	0.769230769	0.384615385
551.167119	1	0.357142857
551.320055	1.411764706	0.117647059
551.341184	1.677419355	0.193548387
551.358942	1.677419355	0.258064516
551.395328	1.75	0.21875
551.468099	1.882352941	0.147058824
552.300048	1.620689655	0.24137931
552.30255	1.88	0.48
552.375321	2.037037037	0.37037037
552.463348	1.909090909	0.151515152
553.374592	1.741935484	0.258064516
554.29707	1.607142857	0.357142857
555.353857	1.733333333	0.3
555.390242	1.806451613	0.258064516
555.426628	1.875	0.21875
557.26571	1.151515152	0.181818182
557.302096	1.235294118	0.147058824
557.333121	1.724137931	0.344827586
557.369507	1.8	0.3
557.405892	1.870967742	0.258064516
558.201456	1.48	0.44
558.286112	1.205882353	0.176470588
559.015429	0.444444444	0.518518519
559.237113	1.333333333	0.266666667
560.198478	1.458333333	0.583333333
560.301762	1.264705882	0.176470588
560.453177	2.032258065	0.225806452
561.000566	0.736842105	1.052631579
561.013321	0.518518519	0.444444444
561.260625	1.1875	0.21875
561.419434	2	0.193548387
561.448426	2.066666667	0.233333333
561.45582	2.0625	0.15625
561.484811	2.129032258	0.193548387
562.35967	1.892857143	0.357142857
562.378298	1.965517241	0.24137931
562.979831	0.666666667	1.166666667
563.247284	1.212121212	0.181818182
563.276275	1.25	0.21875
563.283669	1.294117647	0.147058824
563.322557	1.548387097	0.290322581
563.404059	1.555555556	0.027777778
563.431713	1.764705882	0.176470588
563.464076	2.133333333	0.233333333
564.375321	1.964285714	0.357142857
564.9492	0.315789474	1
565.244306	1.1875	0.28125
565.291925	1.3125	0.21875
565.299319	1.352941176	0.147058824
565.410978	1.757575758	0.212121212
566.442612	1.848484848	0.181818182
566.478998	1.911764706	0.147058824
567.314969	1.411764706	0.147058824
567.351355	1.485714286	0.114285714
567.463013	1.882352941	0.176470588
567.535784	2	0.111111111
568.294962	1.620689655	0.275862069
568.932881	0.315789474	1.105263158
569.151194	1.2	0.6
569.311992	1.393939394	0.242424242
569.348377	1.470588235	0.205882353
569.369507	1.741935484	0.290322581
571.175575	1.142857143	0.321428571
571.273498	1.375	0.21875
571.348771	1.733333333	0.333333333
572.432048	1.685714286	0.142857143
572.500796	2.09375	0.15625
573.031079	0.5	0.5
573.484811	2.0625	0.1875
573.597991	1.95	0.025
574.35967	1.827586207	0.344827586
574.451069	2.03125	0.15625
574.568088	1.972972973	0.027027027
575.028971	0.571428571	0.428571429
575.276275	1.212121212	0.212121212
575.322557	1.5	0.28125
575.435085	2	0.1875
575.47147	2.060606061	0.151515152
575.500461	2.125	0.1875
576.096991	0.793103448	0.344827586
576.296676	1.264705882	0.205882353
576.448092	2.032258065	0.258064516
576.983083	0.4	0.52
577.079485	1.1	0.9
577.25554	1.1875	0.25
577.447363	1.771428571	0.171428571
577.479726	2.129032258	0.225806452
578.300442	1.814814815	0.37037037
578.390971	1.965517241	0.344827586
579.27119	1.25	0.25
579.314969	1.371428571	0.142857143
579.499399	1.888888889	0.138888889
580.406621	2.034482759	0.344827586
580.421877	1.787878788	0.212121212
581.089656	0.956521739	0.695652174
581.294234	1.352941176	0.176470588
581.330619	1.428571429	0.142857143
582.274227	1.551724138	0.310344828
582.437527	1.848484848	0.212121212
582.473912	1.911764706	0.176470588
583.127956	0.965517241	0.379310345
583.166844	1.230769231	0.576923077
583.309884	1.411764706	0.176470588
583.327642	1.411764706	0.235294118
583.342898	1.263157895	0.131578947
583.346269	1.485714286	0.142857143
583.582341	1.853658537	0.024390244
584.289877	1.620689655	0.310344828
585.343292	1.470588235	0.235294118
585.36192	1.542857143	0.142857143
585.364421	1.741935484	0.322580645
585.437193	1.878787879	0.242424242
585.509964	2	0.171428571
586.286899	1.607142857	0.428571429
586.328645	1.285714286	0.142857143
586.332016	1.53125	0.15625
586.468827	1.96969697	0.212121212
586.59324	1.925	0.025
587.358942	1.529411765	0.235294118
588.466719	2.03030303	0.151515152
589.450735	2	0.181818182
589.479726	2.0625	0.21875
590.235533	1.321428571	0.392857143
590.409598	1.967741935	0.225806452
590.445984	2.03125	0.1875
590.588154	1.974358974	0.051282051
590.599388	2.026315789	0.026315789
591.317471	1.5	0.3125
591.336099	1.575757576	0.212121212
591.429999	2	0.21875
591.495376	2.125	0.21875
593.414624	1.567567568	0.054054054
593.442278	1.771428571	0.2
593.478663	1.833333333	0.166666667
594.295356	1.814814815	0.407407407
594.942006	0.4	0.9
595.206601	1.6	0.56
595.309884	1.371428571	0.171428571
595.348771	1.625	0.3125
595.419041	1.578947368	0.078947368
595.494313	1.888888889	0.166666667
595.56056	2.054054054	0.027027027
597.1057	1.3	0.95
597.164736	1.259259259	0.481481481
597.289149	1.352941176	0.205882353
597.306907	1.352941176	0.264705882
597.325534	1.428571429	0.171428571
597.557582	2.055555556	0.111111111
598.432441	1.848484848	0.242424242
598.516446	2.029411765	0.147058824
599.094348	0.666666667	0.4
599.304799	1.411764706	0.205882353
599.322557	1.411764706	0.264705882
599.341184	1.485714286	0.171428571
599.380072	1.75	0.3125
600.026722	0.6	0.68
600.296676	1.194444444	0.194444444
600.375321	1.774193548	0.322580645
600.389925	2.185185185	0.333333333
600.448092	1.909090909	0.242424242
600.484477	1.970588235	0.205882353
600.532096	2.088235294	0.147058824
601.083508	0.814814815	0.592592593
601.322951	1.666666667	0.4
601.338207	1.470588235	0.264705882
601.359336	1.741935484	0.35483871
601.437467	1.487179487	0.076923077
601.980834	0.409090909	0.818181818
602.482369	2.029411765	0.147058824
602.588154	1.925	0.05
603.353857	1.529411765	0.264705882
603.531762	2.117647059	0.176470588
603.547018	1.894736842	0.078947368
603.583403	1.948717949	0.051282051
604.461634	2.03030303	0.181818182
604.479392	2.03030303	0.242424242
604.546289	1.69047619	0.023809524
605.28148	1.642857143	0.5
605.351749	1.588235294	0.205882353
605.54491	1.947368421	0.026315789
606.923379	0.2	1.05
606.978392	0.545454545	0.772727273
607.430274	1.578947368	0.052631579
607.490291	2.125	0.25
607.541932	1.945945946	0.108108108
607.578318	2	0.078947368
608.975414	0.476190476	0.952380952
609.069315	1.1	1
609.289149	1.314285714	0.2
609.310278	1.5625	0.28125
609.434691	1.58974359	0.076923077
609.437193	1.771428571	0.228571429
610.068586	0.875	0.75
611.067207	1.2	0.9
611.304799	1.371428571	0.2
611.370176	1.485714286	0.2
611.374198	1.3	0.125
612.114749	0.71875	0.375
612.305921	1.888888889	0.444444444
612.411706	1.787878788	0.272727273
612.448092	1.852941176	0.235294118
612.532096	2.028571429	0.142857143
613.320449	1.428571429	0.2
613.338207	1.428571429	0.257142857
613.356834	1.5	0.166666667
613.374592	1.5	0.222222222
613.395722	1.757575758	0.303030303
613.541264	2	0.162162162
614.074734	0.954545455	0.818181818
614.427356	1.848484848	0.272727273
614.530639	1.604651163	0.023255814
614.55514	2.081081081	0.081081081
615.074006	0.769230769	0.615384615
615.317471	1.411764706	0.294117647
615.336099	1.485714286	0.2
615.554412	1.853658537	0.024390244
615.996484	0.47826087	0.782608696
616.406621	1.84375	0.3125
616.527011	2.088235294	0.176470588
616.552163	2.083333333	0.166666667
617.511026	2.058823529	0.205882353
617.551434	1.85	0.1
618.069649	1	0.904761905
618.477284	2.029411765	0.176470588
618.495042	2.029411765	0.235294118
619.367399	1.6	0.2
619.453905	2	0.28125
619.526676	2.117647059	0.205882353
620.052936	0.76	0.72
621.29165	1.4375	0.375
621.364421	1.588235294	0.294117647
622.062062	0.875	0.625
622.305527	1.53125	0.28125
622.952177	0.32	0.64
622.973306	0.545454545	0.818181818
623.489228	1.837837838	0.189189189
624.059084	0.826086957	0.782608696
624.30255	1.516129032	0.387096774
624.305921	1.821428571	0.428571429
624.481975	1.675	0.05
624.970329	0.476190476	1
625.320449	1.388888889	0.194444444
625.414349	1.771428571	0.2
626.536513	1.972972973	0.162162162
626.563002	1.825	0.05
627.336099	1.444444444	0.194444444
627.411372	1.764705882	0.294117647
627.535784	1.756097561	0.097560976
628.563396	2.083333333	0.138888889
628.578652	1.875	0.05
629.315363	1.428571429	0.228571429
629.351749	1.5	0.194444444
630.362254	1.358974359	0.102564103
630.495042	1.971428571	0.228571429
630.528925	1.825	0.05
630.561288	2.138888889	0.083333333
631.061059	1	0.75
631.258242	1.333333333	0.303030303
631.331013	1.485714286	0.228571429
631.348771	1.485714286	0.285714286
631.557188	1.674418605	0.023255814
632.046412	0.76	0.6
632.359277	1.342105263	0.184210526
632.377904	1.41025641	0.102564103
632.492934	2.028571429	0.171428571
632.510692	2.028571429	0.228571429
632.525948	1.820512821	0.128205128
633.058081	0.956521739	0.913043478
633.179992	1	0.294117647
633.328036	1.470588235	0.323529412
633.383049	1.611111111	0.194444444
634.043434	0.708333333	0.75
634.417185	1.90625	0.34375
634.472198	2.029411765	0.205882353
634.52384	1.871794872	0.076923077
635.009692	0.666666667	0.708333333
635.521591	2.117647059	0.235294118
636.520863	1.868421053	0.157894737
637.006714	0.608695652	0.869565217
637.999461	0.5	0.576923077
638.497625	1.682926829	0.048780488
639.047517	0.8	0.8
639.447757	1.777777778	0.25
639.996484	0.44	0.72
640.03287	0.576923077	0.653846154
640.046137	1.095238095	0.952380952
640.47689	1.675	0.075
640.603804	1.837209302	0.046511628
640.944114	0.25	0.833333333
641.030152	1.047619048	1
641.427022	1.771428571	0.285714286
641.463407	1.833333333	0.25
641.541538	1.590909091	0.022727273
641.572564	2	0.153846154
642.464016	1.487804878	0.073170732
643.042431	0.833333333	0.875
643.50957	1.545454545	0.068181818
644.052936	0.703703704	0.666666667
644.341518	1.307692308	0.128205128
644.347392	1.71875	0.3125
644.474306	1.914285714	0.257142857
644.50819	1.775	0.075
644.552437	1.651162791	0.023255814
644.573567	1.875	0.075
644.921271	0.260869565	0.826086957
645.295022	1.612903226	0.387096774
645.325534	1.282051282	0.153846154
645.505941	2	0.228571429
645.542326	2.055555556	0.194444444
646.308029	1.633333333	0.466666667
646.357169	1.358974359	0.128205128
646.363042	1.78125	0.3125
646.417185	1.848484848	0.333333333
646.489956	1.971428571	0.257142857
646.502711	1.604651163	0.023255814
646.535073	1.871794872	0.051282051
646.560225	1.87804878	0.048780488
646.988562	0.428571429	0.535714286
647.048579	0.909090909	0.954545455
647.253157	1.333333333	0.333333333
647.322557	1.263157895	0.236842105
647.528985	2.054054054	0.162162162
648.323679	1.7	0.466666667
648.354191	1.342105263	0.210526316
648.372819	1.41025641	0.128205128
648.499733	1.595238095	0.095238095
648.916185	0.272727273	0.909090909
649.031867	0.692307692	0.769230769
649.51361	1.666666667	0.023809524
649.526008	2.055555556	0.25
650.365818	1.606060606	0.303030303
650.388469	1.461538462	0.128205128
650.497625	1.642857143	0.047619048
650.536513	1.871794872	0.153846154
650.55514	1.925	0.075
651.056248	0.689655172	0.482758621
651.317471	1.297297297	0.27027027
651.484143	1.789473684	0.210526316
652.494648	1.634146341	0.12195122
653.405892	1.487179487	0.205128205
653.463407	1.783783784	0.243243243
653.51842	1.897435897	0.128205128
653.656568	2.097560976	0.073170732
654.309091	1.814814815	0.555555556
654.491019	2.15625	0.3125
655.300501	1.793103448	0.482758621
655.421542	1.538461538	0.205128205
655.442672	1.777777778	0.277777778
655.515443	1.894736842	0.210526316
657.513335	1.947368421	0.157894737
658.308029	1.580645161	0.451612903
658.489956	1.916666667	0.25
659.341184	1.3	0.15
659.450341	1.488372093	0.069767442
659.510357	1.945945946	0.243243243
660.541992	2.027027027	0.216216216
660.9492	0.222222222	0.703703704
661.338207	1.282051282	0.230769231
662.448485	1.911764706	0.323529412
662.484871	1.971428571	0.285714286
662.920602	0.333333333	0.875
663.50277	1.8	0.125
664.063895	1	0.956521739
664.124268	0.870967742	0.387096774
664.367733	1.41025641	0.153846154
664.672553	2.071428571	0.047619048
665.499793	1.794871795	0.205128205
665.536178	1.85	0.175
665.547412	1.897435897	0.153846154
666.381862	1.9	0.433333333
666.959764	0.307692308	0.769230769
667.497685	1.846153846	0.153846154
667.515443	1.846153846	0.205128205
668.468433	1.431818182	0.090909091
668.50819	1.69047619	0.071428571
668.931167	0.434782609	0.956521739
669.025067	1	1
669.31278	1.515151515	0.424242424
669.458322	1.783783784	0.27027027
669.494707	1.842105263	0.236842105
670.495317	1.511627907	0.069767442
671.266892	1.466666667	0.5
671.307301	1.333333333	0.333333333
671.437586	1.777777778	0.305555556
671.489228	1.658536585	0.170731707
672.487848	1.918918919	0.189189189
672.505606	1.918918919	0.243243243
672.514338	1.775	0.075
673.240284	1.055555556	0.305555556
673.264784	1.533333333	0.433333333
673.268807	1.314285714	0.314285714
673.356834	1.317073171	0.146341463
673.48712	1.707317073	0.12195122
674.241406	1.464285714	0.571428571
674.484871	1.916666667	0.277777778
674.511361	1.769230769	0.153846154
674.959489	0.545454545	1.136363636
675.238176	1.111111111	0.25
675.466385	1.7	0.15
675.547018	1.636363636	0.068181818
675.96347	0.458333333	0.791666667
676.45424	1.702702703	0.216216216
676.482763	1.972222222	0.222222222
677.235198	1.085714286	0.342857143
677.536178	1.804878049	0.170731707
677.54491	1.681818182	0.022727273
679.009417	0.869565217	0.956521739
679.105306	0.774193548	0.516129032
679.563062	1.9	0.15
680.362648	1.41025641	0.179487179
681.272372	1.642857143	0.607142857
681.276394	1.393939394	0.454545455
682.271643	1.40625	0.46875
682.498688	1.682926829	0.073170732
683.437586	1.72972973	0.297297297
683.473972	1.789473684	0.263157895
684.49571	1.675	0.15
684.53949	1.744186047	0.069767442
685.265436	1.076923077	0.282051282
685.377964	1.487179487	0.205128205
686.521256	1.921052632	0.236842105
686.536513	1.738095238	0.142857143
686.602759	1.88372093	0.023255814
687.2447	1.052631579	0.315789474
687.336099	1.268292683	0.170731707
687.393614	1.538461538	0.205128205
687.50277	1.714285714	0.119047619
687.589276	2.051282051	0.179487179
688.488123	1.558139535	0.046511628
688.493996	1.972222222	0.194444444
688.534405	1.785714286	0.095238095
689.399368	1.414634146	0.12195122
690.018007	0.772727273	1.045454545
690.485146	1.547619048	0.119047619
690.531427	1.780487805	0.170731707
691.512941	1.6	0.066666667
693.273892	1.210526316	0.263157895
693.400156	1.878787879	0.333333333
694.964575	0.48	0.96
695.324407	1.733333333	0.533333333
695.477343	2	0.277777778
696.229778	1.114285714	0.4
696.501584	2.088235294	0.323529412
697.006714	0.5	0.714285714
697.453236	1.736842105	0.289473684
697.489622	1.794871795	0.256410256
697.534739	1.720930233	0.069767442
698.005335	0.708333333	0.833333333
698.563002	1.586956522	0.043478261
699.045015	0.588235294	0.441176471
699.320843	1.368421053	0.263157895
699.445255	1.422222222	0.088888889
699.499399	1.47826087	0.108695652
699.677304	1.913043478	0.043478261
700.002357	0.652173913	1
700.469496	1.465116279	0.11627907
700.536907	1.923076923	0.230769231
700.628305	2.071428571	0.095238095
701.042037	0.545454545	0.545454545
701.190951	1.117647059	0.411764706
701.317865	1.351351351	0.351351351
701.369507	1.285714286	0.214285714
701.604927	2.05	0.175
702.467388	1.511627907	0.069767442
702.521531	1.568181818	0.090909091
702.531427	1.738095238	0.166666667
703.293107	1.548387097	0.516129032
703.463801	1.837837838	0.324324324
704.489562	1.522727273	0.136363636
704.50819	1.577777778	0.066666667
704.519423	1.613636364	0.045454545
705.29165	1.179487179	0.307692308
705.524568	1.804878049	0.12195122
705.952905	0.321428571	0.642857143
706.198872	1.15625	0.53125
706.485934	1.971428571	0.314285714
706.505212	1.568181818	0.136363636
706.516446	1.604651163	0.11627907
707.521591	1.8	0.2
709.389197	1.45	0.175
711.259305	1.222222222	0.305555556
711.477618	1.619047619	0.119047619
712.475369	1.810810811	0.27027027
713.409264	1.512195122	0.195121951
713.474641	1.609756098	0.195121951
713.520922	1.85	0.25
714.473912	1.444444444	0.133333333
714.552557	1.925	0.225
715.620577	2.048780488	0.170731707
715.94378	0.233333333	0.7
716.470284	1.861111111	0.305555556
716.483038	1.522727273	0.068181818
717.467053	1.5	0.090909091
717.983931	0.708333333	0.958333333
718.417185	1.564102564	0.282051282
718.610346	1.88372093	0.11627907
718.671884	1.934782609	0.086956522
719.500461	1.545454545	0.136363636
719.506335	1.945945946	0.297297297
719.671156	1.76	0.04
719.938043	0.523809524	1.142857143
719.980953	0.652173913	1.130434783
720.916185	0.214285714	0.714285714
721.498353	1.590909091	0.090909091
722.433229	1.857142857	0.4
722.459719	1.710526316	0.263157895
722.645669	1.770833333	0.0625
723.320843	1.3	0.25
723.355707	1.75	0.5
723.458991	1.523809524	0.19047619
723.495376	1.581395349	0.162790698
724.457611	1.763157895	0.210526316
724.628305	1.977272727	0.090909091
725.384112	1.45	0.2
725.456883	1.571428571	0.142857143
727.424914	1.523809524	0.19047619
727.514791	2.111111111	0.277777778
728.477678	1.820512821	0.230769231
728.631082	1.844444444	0.088888889
730.420557	1.756756757	0.297297297
730.447046	1.625	0.175
730.472198	1.642857143	0.166666667
731.507856	1.531914894	0.085106383
731.54272	1.948717949	0.256410256
732.444069	1.615384615	0.256410256
732.469221	1.634146341	0.243902439
733.289936	1.351351351	0.351351351
733.46447	1.65	0.25
733.500855	1.707317073	0.219512195
733.686806	1.764705882	0.039215686
734.467113	1.682926829	0.195121951
735.464864	1.888888889	0.361111111
736.464136	1.675	0.275
737.407743	1.823529412	0.441176471
741.240009	1.135135135	0.432432432
741.45582	1.404255319	0.106382979
742.48006	1.444444444	0.133333333
742.547471	1.87804878	0.243902439
742.646732	1.847826087	0.086956522
743.398699	1.333333333	0.155555556
743.452843	1.391304348	0.173913043
744.451463	1.595238095	0.19047619
744.477952	1.488888889	0.088888889
745.449214	1.783783784	0.351351351
745.485599	1.842105263	0.315789474
745.55837	1.95	0.25
745.631141	2.047619048	0.19047619
747.535133	1.76744186	0.139534884
747.646791	2.095238095	0.19047619
748.443006	1.431818182	0.204545455
748.712309	2.021276596	0.021276596
749.550783	1.813953488	0.139534884
749.659939	1.956521739	0.065217391
750.421619	1.857142857	0.342857143
750.440898	1.477272727	0.159090909
750.709332	2.02173913	0.086956522
750.92675	0.275862069	0.724137931
751.256722	1.294117647	0.5
751.438649	1.641025641	0.307692308
752.437921	1.465116279	0.23255814
752.462421	1.918918919	0.324324324
752.543055	1.829268293	0.219512195
752.674861	1.82	0.02
752.923773	0.214285714	0.857142857
754.468827	1.382978723	0.14893617
754.671884	1.816326531	0.081632653
755.433564	1.684210526	0.342105263
755.456214	1.545454545	0.181818182
755.640643	1.955555556	0.177777778
756.432184	1.970588235	0.382352941
756.669776	1.857142857	0.040816327
756.962467	0.466666667	0.733333333
757.414349	1.347826087	0.152173913
757.638535	2	0.133333333
757.972972	0.393939394	0.575757576
758.956988	0.363636364	0.606060606
758.999246	0.740740741	0.888888889
759.57402	1.951219512	0.243902439
759.969995	0.34375	0.6875
760.425248	1.4	0.155555556
760.64204	2.071428571	0.19047619
761.422999	1.55	0.3
761.550783	1.772727273	0.136363636
761.966366	0.565217391	1.173913043
762.446771	1.815789474	0.315789474
762.477284	1.5	0.130434783
762.753112	2.02	0.02
763.387007	1.714285714	0.457142857
763.446043	1.619047619	0.238095238
763.921999	0.24137931	0.724137931
763.964258	0.652173913	1.086956522
764.386279	1.512820513	0.358974359
764.443794	1.810810811	0.405405405
764.474306	1.488888889	0.2
765.443066	1.609756098	0.317073171
766.441686	1.864864865	0.351351351
766.472198	1.533333333	0.155555556
768.411706	1.282608696	0.195652174
768.469221	1.522727273	0.227272727
769.432107	1.319148936	0.191489362
769.43798	1.65	0.35
770.408077	1.648648649	0.378378378
770.627911	1.634615385	0.019230769
771.428478	1.684210526	0.368421053
772.406621	1.311111111	0.222222222
772.431121	1.717948718	0.307692308
773.430393	1.534883721	0.23255814
773.58967	1.952380952	0.238095238
774.402992	1.694444444	0.416666667
774.428144	1.710526316	0.394736842
774.458656	1.413043478	0.195652174
775.427416	1.523809524	0.30952381
776.455027	1.810810811	0.378378378
777.628365	2.045454545	0.181818182
778.519817	1.586956522	0.108695652
779.419828	1.422222222	0.2
780.417579	1.575	0.35
780.448092	1.3125	0.166666667
780.51684	1.577777778	0.177777778
781.416851	1.409090909	0.272727273
781.552497	1.48	0.1
782.500127	1.408163265	0.142857143
782.514732	1.622222222	0.133333333
783.451128	1.511111111	0.2
784.38484	1.43902439	0.243902439
784.412494	1.615384615	0.384615385
784.511754	1.613636364	0.204545455
785.409264	1.319148936	0.170212766
788.431396	1.4	0.155555556
788.78652	1.980769231	0.057692308
